sp|Q6XBH1.1|GPDQ_KLEAE	contig_1_RagTag	27.811	169	108	4	31	197	748843	749313	7.68e-18	80.9
WEF25996.1	contig_1_RagTag	51.282	117	54	3	3	117	4219304	4218957	2.47e-31	114
WEF25765.1	contig_1_RagTag	29.412	153	93	4	15	161	4435923	4436354	1.26e-07	50.8
WEF25765.1	contig_1_RagTag	30.928	97	61	2	46	141	456724	456999	2.09e-06	47.0
WEF25732.1	contig_1_RagTag	35.321	218	133	4	7	218	5384983	5384336	3.16e-31	118
WEF25732.1	contig_1_RagTag	28.994	169	118	1	10	178	1634016	1633516	3.56e-16	74.7
WEF25732.1	contig_1_RagTag	27.230	213	137	6	10	213	73089	73700	1.05e-11	61.6
WEF25732.1	contig_1_RagTag	29.609	179	112	4	10	183	1821294	1821803	2.46e-10	57.4
WEF25732.1	contig_1_RagTag	27.706	231	136	10	10	225	2976476	2975832	3.71e-06	45.1
WEF25676.1	contig_1_RagTag	44.099	161	87	2	1	158	5057302	5057784	6.16e-28	109
WEF25640.1	contig_1_RagTag	36.364	275	162	4	12	275	870378	871196	1.85e-41	158
WEF25638.1	contig_1_RagTag	36.662	701	419	12	46	729	4185103	4187181	8.71e-98	330
WEF25638.1	contig_1_RagTag	34.379	733	434	12	33	730	5208727	5210889	6.47e-95	322
WEF25638.1	contig_1_RagTag	30.769	624	381	11	152	730	151215	153068	1.23e-79	276
WEF25638.1	contig_1_RagTag	31.040	625	376	14	141	729	477778	479595	4.32e-57	209
WEF25638.1	contig_1_RagTag	29.643	560	336	14	218	729	127724	129373	1.60e-44	171
WEF25638.1	contig_1_RagTag	31.373	204	135	4	255	455	4050214	4049609	1.15e-14	75.9
WEF25638.1	contig_1_RagTag	32.374	139	92	1	554	690	4049230	4048814	6.21e-10	60.5
WEF25638.1	contig_1_RagTag	26.842	190	113	5	554	717	2568288	2568857	1.42e-07	52.8
WEF24897.1	contig_1_RagTag	38.860	193	101	6	3	185	447515	448072	1.14e-20	87.0
WEF24897.1	contig_1_RagTag	33.702	181	102	4	2	170	2923582	2924106	4.51e-09	53.1
WEF22886.1	contig_1_RagTag	30.723	166	102	6	10	171	5252271	5252741	9.23e-12	62.4
XXQ42250.1	contig_1_RagTag	27.737	274	168	9	11	276	5252253	5253008	3.34e-20	88.2
XXQ42250.1	contig_1_RagTag	27.341	267	171	9	20	278	3525322	3526077	3.22e-15	73.6
XXQ42250.1	contig_1_RagTag	26.277	274	176	10	17	282	4417061	4417828	9.95e-15	72.0
XXQ42250.1	contig_1_RagTag	26.523	279	179	10	11	283	648046	647270	2.18e-10	58.9
XXQ42250.1	contig_1_RagTag	32.800	125	76	4	18	138	2105023	2104661	2.48e-10	58.9
XXQ42250.1	contig_1_RagTag	26.437	261	172	9	28	276	346171	346929	2.50e-10	58.9
XXQ42250.1	contig_1_RagTag	34.167	120	71	6	10	127	1129862	1130203	1.67e-07	50.1
XXQ42250.1	contig_1_RagTag	31.325	83	57	0	190	272	2077044	2077292	8.36e-07	47.8
XXQ42250.1	contig_1_RagTag	33.333	108	65	3	27	134	2563382	2563684	1.79e-06	47.0
XXQ42250.1	contig_1_RagTag	27.586	203	119	8	75	261	4676360	4675788	5.93e-06	45.1
sp|Q8Y678.1|STP1_LISMO	contig_1_RagTag	29.787	141	84	2	101	241	1980828	1980451	5.43e-12	63.2
sp|C0LA90.1|PYRHY_SPHWJ	contig_1_RagTag	26.860	242	133	8	6	237	2381979	2382602	7.21e-11	60.5
sp|C0LA90.1|PYRHY_SPHWJ	contig_1_RagTag	32.692	156	81	8	19	168	3925937	3926350	1.57e-06	47.0
UQX47894.1	contig_1_RagTag	33.865	251	158	7	5	253	4902876	4902142	4.85e-38	139
UQX47894.1	contig_1_RagTag	30.131	229	158	1	33	259	5438505	5439191	4.41e-30	116
UQX47894.1	contig_1_RagTag	31.061	264	159	8	12	255	4812122	4811340	9.26e-27	106
UQX47894.1	contig_1_RagTag	29.964	277	167	14	5	259	4579429	4578614	1.13e-18	83.2
UQX47894.1	contig_1_RagTag	26.160	237	153	6	19	240	2543665	2544354	4.95e-13	66.2
UQX47445.1	contig_1_RagTag	32.526	289	186	4	228	508	4859439	4858576	3.88e-41	156
UQX47445.1	contig_1_RagTag	28.716	296	180	13	227	509	4579438	4578605	1.25e-17	84.3
UQX47445.1	contig_1_RagTag	28.111	217	139	8	252	464	5438481	5439092	3.20e-11	63.9
UQX47445.1	contig_1_RagTag	24.670	227	149	7	226	438	4812152	4811496	2.69e-08	54.3
QIR83838.1	contig_1_RagTag	46.127	284	147	3	1	278	4859439	4858588	1.05e-71	237
QIR83838.1	contig_1_RagTag	33.803	142	86	4	31	172	4579336	4578935	1.17e-12	65.9
QIR83838.1	contig_1_RagTag	36.538	104	63	1	126	229	4811756	4811454	5.67e-11	60.8
QIR83838.1	contig_1_RagTag	36.667	120	64	5	146	265	5438829	5439152	1.02e-10	60.1
PQM29507.1	contig_1_RagTag	24.000	250	155	8	85	324	2543728	2544402	2.16e-12	66.6
PQM29507.1	contig_1_RagTag	29.434	265	160	11	84	342	5438514	5439245	2.71e-12	66.2
PQM29507.1	contig_1_RagTag	28.137	263	176	9	51	308	4812143	4811379	7.36e-11	61.6
PQM29507.1	contig_1_RagTag	24.138	261	169	9	85	335	4579324	4578599	2.42e-07	50.4
PQM29039.1	contig_1_RagTag	28.085	235	152	6	325	556	4812098	4811436	1.07e-14	75.9
PQM29039.1	contig_1_RagTag	29.339	242	143	12	315	553	2543641	2544291	2.48e-14	74.7
PQM29039.1	contig_1_RagTag	28.631	241	133	10	325	558	5438463	5439089	3.70e-14	73.9
PQM29039.1	contig_1_RagTag	30.952	168	98	5	323	490	4579384	4578935	1.41e-13	72.0
PQM29039.1	contig_1_RagTag	28.685	251	147	10	295	532	4859490	4858795	5.77e-10	60.5
PQM27397.1	contig_1_RagTag	45.643	241	122	5	9	243	4812140	4811427	3.88e-50	175
PQM27397.1	contig_1_RagTag	32.022	178	98	5	68	245	4859226	4858762	4.56e-18	82.0
PQM27397.1	contig_1_RagTag	34.091	176	105	5	67	242	5438595	5439089	6.85e-14	69.7
PQM27397.1	contig_1_RagTag	30.000	200	124	7	43	242	4902777	4902226	3.04e-10	58.5
PQM27397.1	contig_1_RagTag	24.444	180	113	5	53	223	4579282	4578785	3.64e-08	52.0
TFF53969.1	contig_1_RagTag	100.000	290	0	0	1	290	4859442	4858573	0.0	572
TFF53969.1	contig_1_RagTag	31.073	177	110	6	2	176	4579435	4578935	1.20e-14	72.0
TFF53969.1	contig_1_RagTag	29.545	220	130	8	27	233	4812077	4811454	4.62e-11	61.2
TFF53969.1	contig_1_RagTag	30.645	186	114	6	31	213	5438496	5439017	1.23e-10	59.7
TFF53494.1	contig_1_RagTag	100.000	298	0	0	1	298	4579465	4578572	0.0	587
TFF53494.1	contig_1_RagTag	32.857	210	124	9	47	251	5438514	5439107	3.20e-19	85.9
TFF53494.1	contig_1_RagTag	32.168	143	86	5	47	179	4859334	4858909	1.13e-12	66.2
TFF53494.1	contig_1_RagTag	27.885	208	128	8	47	249	4902786	4902214	8.13e-11	60.5
TFF53494.1	contig_1_RagTag	32.099	162	97	7	107	266	2543914	2544366	3.32e-10	58.5
TFF53494.1	contig_1_RagTag	27.737	274	164	10	10	265	4812149	4811376	1.24e-09	57.0
TFF50418.1	contig_1_RagTag	100.000	263	0	0	1	263	4902909	4902121	0.0	549
TFF50418.1	contig_1_RagTag	30.317	221	137	9	43	252	5438517	5439161	3.30e-15	72.8
TFF50418.1	contig_1_RagTag	26.894	264	171	9	10	252	4812146	4811358	1.05e-12	65.5
TFF50418.1	contig_1_RagTag	27.885	208	128	8	42	232	4579327	4578719	2.68e-11	61.2
RRJ18786.1	contig_1_RagTag	48.235	255	128	3	4	256	4902882	4902124	1.12e-72	239
RRJ18786.1	contig_1_RagTag	29.915	234	139	9	35	246	4812050	4811358	4.64e-14	69.3
RRJ18786.1	contig_1_RagTag	27.547	265	167	11	2	250	5438406	5439173	1.73e-12	64.7
RRJ18786.1	contig_1_RagTag	25.431	232	129	10	35	237	4579330	4578680	6.04e-09	53.9
AZR40669.1	contig_1_RagTag	44.841	504	241	7	1	501	4209148	4210557	5.09e-124	398
AZR40669.1	contig_1_RagTag	39.873	158	78	5	2	158	3151034	3151459	1.57e-21	96.7
AZR40669.1	contig_1_RagTag	34.568	162	89	4	2	162	3755228	3755665	6.90e-18	85.1
AZR40669.1	contig_1_RagTag	27.647	170	107	4	2	162	4149613	4149125	5.37e-16	79.3
AZR40669.1	contig_1_RagTag	33.333	150	77	5	11	155	3498811	3499206	7.15e-12	65.9
