sp|Q6XBH1.1|GPDQ_KLEAE	contig_3_RagTag	27.811	169	108	4	31	197	1082894	1083364	7.70e-18	80.9
WEF25996.1	contig_3_RagTag	51.282	117	54	3	3	117	4550437	4550090	2.48e-31	114
WEF25765.1	contig_3_RagTag	29.412	153	93	4	15	161	4766979	4767410	1.27e-07	50.8
WEF25765.1	contig_3_RagTag	30.612	98	62	2	45	141	791275	791553	1.90e-06	47.0
WEF25732.1	contig_3_RagTag	35.321	218	133	4	7	218	19690	19043	3.16e-31	118
WEF25732.1	contig_3_RagTag	28.994	169	118	1	10	178	1962575	1962075	3.57e-16	74.7
WEF25732.1	contig_3_RagTag	27.230	213	137	6	10	213	407617	408228	1.05e-11	61.6
WEF25732.1	contig_3_RagTag	29.609	179	112	4	10	183	2146978	2147487	2.46e-10	57.4
WEF25732.1	contig_3_RagTag	27.706	231	136	10	10	225	3310121	3309477	3.72e-06	45.1
WEF25676.1	contig_3_RagTag	44.099	161	87	2	1	158	5396667	5397149	6.17e-28	109
WEF25640.1	contig_3_RagTag	36.364	275	162	4	12	275	1204481	1205299	1.85e-41	158
WEF25638.1	contig_3_RagTag	36.662	701	419	12	46	729	4516236	4518314	8.72e-98	330
WEF25638.1	contig_3_RagTag	34.379	733	434	12	33	730	5548091	5550253	6.48e-95	322
WEF25638.1	contig_3_RagTag	30.609	624	382	11	152	730	485743	487596	2.75e-78	273
WEF25638.1	contig_3_RagTag	31.040	625	376	14	141	729	812332	814149	4.33e-57	209
WEF25638.1	contig_3_RagTag	29.643	560	336	14	218	729	462252	463901	1.60e-44	171
WEF25638.1	contig_3_RagTag	31.373	204	135	4	255	455	4380258	4379653	1.16e-14	75.9
WEF25638.1	contig_3_RagTag	32.374	139	92	1	554	690	4379274	4378858	6.22e-10	60.5
WEF25638.1	contig_3_RagTag	26.842	190	113	5	554	717	2902256	2902825	1.42e-07	52.8
WEF24897.1	contig_3_RagTag	38.860	193	101	6	3	185	782020	782577	1.14e-20	87.0
WEF24897.1	contig_3_RagTag	33.702	181	102	4	2	170	3257275	3257799	4.52e-09	53.1
WEF22886.1	contig_3_RagTag	30.723	166	102	6	10	171	5591635	5592105	9.25e-12	62.4
XXQ42250.1	contig_3_RagTag	27.737	274	168	9	11	276	5591617	5592372	3.34e-20	88.2
XXQ42250.1	contig_3_RagTag	27.341	267	171	9	20	278	3856180	3856935	3.23e-15	73.6
XXQ42250.1	contig_3_RagTag	26.277	274	176	10	17	282	4748117	4748884	9.97e-15	72.0
XXQ42250.1	contig_3_RagTag	26.523	279	179	10	11	283	982239	981463	2.19e-10	58.9
XXQ42250.1	contig_3_RagTag	32.800	125	76	4	18	138	2437755	2437393	2.48e-10	58.9
XXQ42250.1	contig_3_RagTag	26.437	261	172	9	28	276	680724	681482	2.50e-10	58.9
XXQ42250.1	contig_3_RagTag	34.167	120	71	6	10	127	1463790	1464131	1.67e-07	50.1
XXQ42250.1	contig_3_RagTag	31.325	83	57	0	190	272	2409742	2409990	8.37e-07	47.8
XXQ42250.1	contig_3_RagTag	33.333	108	65	3	27	134	2897350	2897652	1.80e-06	47.0
XXQ42250.1	contig_3_RagTag	27.586	203	119	8	75	261	5007400	5006828	5.94e-06	45.1
sp|Q8Y678.1|STP1_LISMO	contig_3_RagTag	29.787	141	84	2	101	241	2313391	2313014	5.44e-12	63.2
sp|C0LA90.1|PYRHY_SPHWJ	contig_3_RagTag	26.860	242	133	8	6	237	2715101	2715724	7.22e-11	60.5
sp|C0LA90.1|PYRHY_SPHWJ	contig_3_RagTag	32.692	156	81	8	19	168	4256078	4256491	1.57e-06	47.0
UQX47894.1	contig_3_RagTag	33.865	251	158	7	5	253	5233749	5233015	4.86e-38	139
UQX47894.1	contig_3_RagTag	30.131	229	158	1	33	259	73212	73898	4.42e-30	116
UQX47894.1	contig_3_RagTag	31.061	264	159	8	12	255	5143061	5142279	9.28e-27	106
UQX47894.1	contig_3_RagTag	29.964	277	167	14	5	259	4910470	4909655	1.13e-18	83.2
UQX47894.1	contig_3_RagTag	26.160	237	153	6	19	240	2877633	2878322	4.96e-13	66.2
UQX47445.1	contig_3_RagTag	32.526	289	186	4	228	508	5190378	5189515	3.89e-41	156
UQX47445.1	contig_3_RagTag	28.716	296	180	13	227	509	4910479	4909646	1.25e-17	84.3
UQX47445.1	contig_3_RagTag	28.111	217	139	8	252	464	73188	73799	3.21e-11	63.9
UQX47445.1	contig_3_RagTag	24.670	227	149	7	226	438	5143091	5142435	2.69e-08	54.3
QIR83838.1	contig_3_RagTag	46.127	284	147	3	1	278	5190378	5189527	1.05e-71	237
QIR83838.1	contig_3_RagTag	33.803	142	86	4	31	172	4910377	4909976	1.17e-12	65.9
QIR83838.1	contig_3_RagTag	36.538	104	63	1	126	229	5142695	5142393	5.68e-11	60.8
QIR83838.1	contig_3_RagTag	36.667	120	64	5	146	265	73536	73859	1.03e-10	60.1
PQM29507.1	contig_3_RagTag	24.000	250	155	8	85	324	2877696	2878370	2.16e-12	66.6
PQM29507.1	contig_3_RagTag	29.434	265	160	11	84	342	73221	73952	2.72e-12	66.2
PQM29507.1	contig_3_RagTag	28.137	263	176	9	51	308	5143082	5142318	7.37e-11	61.6
PQM29507.1	contig_3_RagTag	24.138	261	169	9	85	335	4910365	4909640	2.42e-07	50.4
PQM29039.1	contig_3_RagTag	28.085	235	152	6	325	556	5143037	5142375	1.07e-14	75.9
PQM29039.1	contig_3_RagTag	29.339	242	143	12	315	553	2877609	2878259	2.48e-14	74.7
PQM29039.1	contig_3_RagTag	28.631	241	133	10	325	558	73170	73796	3.70e-14	73.9
PQM29039.1	contig_3_RagTag	30.952	168	98	5	323	490	4910425	4909976	1.41e-13	72.0
PQM29039.1	contig_3_RagTag	28.685	251	147	10	295	532	5190429	5189734	5.78e-10	60.5
PQM27397.1	contig_3_RagTag	45.643	241	122	5	9	243	5143079	5142366	3.88e-50	175
PQM27397.1	contig_3_RagTag	32.022	178	98	5	68	245	5190165	5189701	4.57e-18	82.0
PQM27397.1	contig_3_RagTag	34.091	176	105	5	67	242	73302	73796	6.86e-14	69.7
PQM27397.1	contig_3_RagTag	30.000	200	124	7	43	242	5233650	5233099	3.04e-10	58.5
PQM27397.1	contig_3_RagTag	24.444	180	113	5	53	223	4910323	4909826	3.65e-08	52.0
TFF53969.1	contig_3_RagTag	100.000	290	0	0	1	290	5190381	5189512	0.0	572
TFF53969.1	contig_3_RagTag	31.073	177	110	6	2	176	4910476	4909976	1.20e-14	72.0
TFF53969.1	contig_3_RagTag	29.545	220	130	8	27	233	5143016	5142393	4.63e-11	61.2
TFF53969.1	contig_3_RagTag	30.645	186	114	6	31	213	73203	73724	1.23e-10	59.7
TFF53494.1	contig_3_RagTag	100.000	298	0	0	1	298	4910506	4909613	0.0	587
TFF53494.1	contig_3_RagTag	32.857	210	124	9	47	251	73221	73814	3.20e-19	85.9
TFF53494.1	contig_3_RagTag	32.168	143	86	5	47	179	5190273	5189848	1.13e-12	66.2
TFF53494.1	contig_3_RagTag	27.885	208	128	8	47	249	5233659	5233087	8.15e-11	60.5
TFF53494.1	contig_3_RagTag	32.099	162	97	7	107	266	2877882	2878334	3.33e-10	58.5
TFF53494.1	contig_3_RagTag	27.737	274	164	10	10	265	5143088	5142315	1.24e-09	57.0
TFF50418.1	contig_3_RagTag	100.000	263	0	0	1	263	5233782	5232994	0.0	549
TFF50418.1	contig_3_RagTag	30.317	221	137	9	43	252	73224	73868	3.31e-15	72.8
TFF50418.1	contig_3_RagTag	26.894	264	171	9	10	252	5143085	5142297	1.06e-12	65.5
TFF50418.1	contig_3_RagTag	27.885	208	128	8	42	232	4910368	4909760	2.69e-11	61.2
RRJ18786.1	contig_3_RagTag	48.235	255	128	3	4	256	5233755	5232997	1.12e-72	239
RRJ18786.1	contig_3_RagTag	29.915	234	139	9	35	246	5142989	5142297	4.64e-14	69.3
RRJ18786.1	contig_3_RagTag	27.547	265	167	11	2	250	73113	73880	1.73e-12	64.7
RRJ18786.1	contig_3_RagTag	25.431	232	129	10	35	237	4910371	4909721	6.05e-09	53.9
AZR40669.1	contig_3_RagTag	44.841	504	241	7	1	501	4540281	4541690	5.10e-124	398
AZR40669.1	contig_3_RagTag	39.873	158	78	5	2	158	3484611	3485036	1.57e-21	96.7
AZR40669.1	contig_3_RagTag	34.568	162	89	4	2	162	4086134	4086571	6.91e-18	85.1
AZR40669.1	contig_3_RagTag	27.647	170	107	4	2	162	4479635	4479147	5.38e-16	79.3
AZR40669.1	contig_3_RagTag	33.333	150	77	5	11	155	3829669	3830064	7.16e-12	65.9
