sp|Q6XBH1.1|GPDQ_KLEAE	contig_5_RagTag	24.889	225	158	3	3	227	161898	161257	1.32e-14	71.2
WEF25996.1	contig_2_RagTag	52.137	117	53	3	3	117	1897248	1896901	2.21e-31	114
WEF25765.1	contig_1_RagTag	29.870	154	91	4	15	161	722885	722454	8.98e-09	54.3
WEF25765.1	contig_7_RagTag	33.333	126	77	4	16	137	412906	412538	7.15e-06	45.1
WEF25732.1	contig_3_RagTag	35.000	220	135	4	7	220	594952	595605	1.60e-31	119
WEF25732.1	contig_2_RagTag	31.792	173	108	4	10	178	2197302	2197802	4.76e-17	77.4
WEF25732.1	contig_2_RagTag	27.933	179	115	4	10	183	2056582	2056073	3.52e-07	48.1
WEF25676.1	contig_1_RagTag	43.056	144	79	2	18	158	109706	109275	3.04e-18	80.9
WEF25640.1	contig_6_RagTag	35.636	275	164	4	12	275	140129	139311	3.66e-42	160
WEF25638.1	contig_1_RagTag	37.696	703	409	12	46	729	1004149	1002071	2.85e-100	337
WEF25638.1	contig_1_RagTag	30.568	229	152	5	230	455	1130565	1131239	1.91e-15	78.6
WEF25638.1	contig_1_RagTag	32.374	139	92	1	554	690	1131618	1132034	1.05e-09	59.7
WEF25638.1	contig_5_RagTag	34.979	729	431	12	34	730	12760	14913	8.28e-100	336
WEF25638.1	contig_5_RagTag	32.532	541	328	11	218	729	409442	407844	1.26e-56	207
WEF24897.1	contig_5_RagTag	38.021	192	104	5	3	185	472653	472096	7.14e-21	87.4
WEF23879.1	contig_7_RagTag	27.778	180	110	7	47	214	333129	333644	2.45e-07	48.1
WEF22886.1	contig_1_RagTag	33.136	169	94	11	10	171	989661	990131	9.80e-08	50.1
XXQ42250.1	contig_1_RagTag	27.941	272	170	7	11	276	989643	990398	1.42e-16	77.4
XXQ42250.1	contig_1_RagTag	24.042	287	188	10	10	282	749743	748931	2.79e-12	64.7
XXQ42250.1	contig_1_RagTag	37.143	105	62	2	28	132	702363	702061	1.05e-09	56.6
XXQ42250.1	contig_2_RagTag	26.792	265	171	9	20	276	1307941	1308690	1.64e-12	65.5
XXQ42250.1	contig_2_RagTag	30.645	124	78	4	19	138	14723	14364	1.27e-09	56.6
XXQ42250.1	contig_3_RagTag	25.260	289	182	11	8	278	249033	249851	5.45e-11	60.8
XXQ42250.1	contig_5_RagTag	26.165	279	180	10	11	283	259885	260661	8.58e-10	57.0
XXQ42250.1	contig_7_RagTag	34.513	113	67	5	11	122	404826	404506	4.82e-08	51.6
XXQ42250.1	contig_7_RagTag	28.272	191	110	7	92	266	101777	101238	9.48e-07	47.8
sp|Q8Y678.1|STP1_LISMO	contig_3_RagTag	32.727	220	132	4	34	248	385050	385676	8.98e-25	100
sp|Q8Y678.1|STP1_LISMO	contig_2_RagTag	28.571	140	85	2	101	240	1937725	1938099	5.48e-10	57.0
sp|C0LA90.1|PYRHY_SPHWJ	contig_2_RagTag	27.273	242	132	8	6	237	1129005	1128382	4.34e-11	60.8
sp|C0LA90.1|PYRHY_SPHWJ	contig_3_RagTag	27.684	177	102	8	6	175	249102	249575	7.42e-06	44.7
UQX47894.1	contig_1_RagTag	32.540	252	162	7	4	253	261939	262676	5.11e-37	136
UQX47894.1	contig_1_RagTag	31.801	261	145	10	20	255	317961	318719	4.26e-27	107
UQX47894.1	contig_3_RagTag	30.435	230	158	1	32	259	538326	537637	3.17e-30	116
UQX47894.1	contig_3_RagTag	26.199	271	177	10	2	257	454715	453927	5.42e-16	75.1
UQX47445.1	contig_3_RagTag	26.818	220	144	8	249	464	538356	537736	1.40e-09	58.5
UQX47445.1	contig_1_RagTag	24.390	205	135	6	248	438	317967	318563	3.95e-08	53.9
QIR83838.1	contig_3_RagTag	29.958	237	143	11	30	264	538326	537679	1.26e-10	59.7
QIR83838.1	contig_1_RagTag	35.577	104	64	1	126	229	318303	318605	1.30e-10	59.7
PQM29507.1	contig_3_RagTag	29.528	254	154	9	84	335	538314	537622	1.05e-11	64.3
PQM29507.1	contig_1_RagTag	26.400	250	172	7	51	296	317916	318641	3.90e-09	56.2
PQM29039.1	contig_1_RagTag	26.848	257	172	7	302	556	317895	318623	1.59e-14	75.1
PQM29039.1	contig_3_RagTag	26.957	230	130	9	336	558	538335	537739	1.19e-12	68.9
