sp|Q6XBH1.1|GPDQ_KLEAE	contig_2_RagTag	24.889	225	158	3	3	227	171061	170420	1.30e-14	71.2
WEF25996.1	contig_5_RagTag	52.137	117	53	3	3	117	449843	450190	2.18e-31	114
WEF25765.1	contig_4_RagTag	29.870	154	91	4	15	161	452396	452827	8.86e-09	54.3
WEF25765.1	contig_2_RagTag	31.915	94	59	1	46	139	518637	518371	3.50e-06	46.2
WEF25765.1	contig_7_RagTag	33.333	126	77	4	16	137	431963	431595	7.05e-06	45.1
WEF25732.1	contig_3_RagTag	35.000	220	135	4	7	220	20052	19399	1.58e-31	119
WEF25732.1	contig_3_RagTag	27.189	217	135	7	10	216	584896	584285	2.15e-10	57.8
WEF25732.1	contig_5_RagTag	31.792	173	108	4	10	178	156885	156385	4.70e-17	77.4
WEF25676.1	contig_4_RagTag	44.720	161	86	2	1	158	994142	994624	1.52e-25	102
WEF25640.1	contig_1_RagTag	35.636	275	164	4	12	275	135014	134196	3.61e-42	160
WEF25638.1	contig_2_RagTag	35.342	730	427	14	34	730	12794	14947	5.08e-99	333
WEF25638.1	contig_2_RagTag	32.532	541	328	11	218	729	449266	447668	1.25e-56	207
WEF25638.1	contig_4_RagTag	38.155	477	271	10	46	508	189407	190807	3.05e-61	222
WEF25638.1	contig_4_RagTag	26.199	271	151	5	230	455	73238	72438	1.04e-10	63.2
WEF25638.1	contig_4_RagTag	32.374	139	92	1	554	690	72059	71643	1.18e-09	59.7
WEF24897.1	contig_2_RagTag	38.021	192	104	5	3	185	529314	528757	7.05e-21	87.4
WEF23879.1	contig_7_RagTag	27.778	180	110	7	47	214	354204	354719	2.42e-07	48.1
XXQ42250.1	contig_2_RagTag	36.290	124	69	4	11	132	522690	523037	7.93e-13	66.2
XXQ42250.1	contig_2_RagTag	26.165	279	180	10	11	283	273657	274433	8.46e-10	57.0
XXQ42250.1	contig_5_RagTag	26.792	265	171	9	20	276	1005874	1005125	1.62e-12	65.5
XXQ42250.1	contig_5_RagTag	30.645	124	78	4	19	138	2181743	2182102	1.25e-09	56.6
XXQ42250.1	contig_5_RagTag	33.607	122	71	5	17	135	1358301	1358645	9.88e-06	44.3
XXQ42250.1	contig_4_RagTag	25.000	284	189	9	10	282	434204	435016	2.90e-11	61.6
XXQ42250.1	contig_4_RagTag	37.143	105	62	2	28	132	476694	476996	1.03e-09	56.6
XXQ42250.1	contig_3_RagTag	25.260	289	182	11	8	278	385829	385011	5.38e-11	60.8
XXQ42250.1	contig_7_RagTag	34.513	113	67	5	11	122	423846	423526	4.76e-08	51.6
XXQ42250.1	contig_7_RagTag	28.272	191	110	7	92	266	103418	102879	9.35e-07	47.8
sp|Q8Y678.1|STP1_LISMO	contig_3_RagTag	32.727	220	132	4	34	248	229593	228967	8.86e-25	100
sp|C0LA90.1|PYRHY_SPHWJ	contig_5_RagTag	27.273	242	132	8	6	237	1166778	1167401	2.39e-11	61.6
sp|C0LA90.1|PYRHY_SPHWJ	contig_3_RagTag	27.684	177	102	8	6	175	385760	385287	7.32e-06	44.7
UQX47894.1	contig_4_RagTag	32.540	252	162	7	4	253	840379	839642	5.04e-37	136
UQX47894.1	contig_4_RagTag	30.651	261	148	10	20	255	786379	785621	1.01e-23	97.8
UQX47894.1	contig_3_RagTag	29.864	221	153	1	41	259	74109	74771	9.09e-27	106
UQX47894.1	contig_3_RagTag	26.199	271	177	10	2	257	160724	161512	5.35e-16	75.1
UQX47445.1	contig_3_RagTag	27.222	180	122	5	288	464	74151	74672	3.20e-08	53.9
UQX47445.1	contig_4_RagTag	23.415	205	137	6	248	438	786373	785777	5.50e-06	47.0
QIR83838.1	contig_3_RagTag	28.723	188	117	8	77	264	74217	74729	1.92e-09	55.8
QIR83838.1	contig_4_RagTag	34.615	104	65	1	126	229	786037	785735	5.17e-09	54.7
PQM29507.1	contig_3_RagTag	28.906	256	143	10	89	335	74109	74786	1.19e-09	57.8
PQM29507.1	contig_4_RagTag	26.400	250	172	7	51	296	786424	785699	9.54e-09	54.7
PQM29039.1	contig_4_RagTag	26.070	257	174	7	302	556	786445	785717	1.37e-12	68.9
PQM29039.1	contig_3_RagTag	29.697	165	87	6	401	558	74241	74669	1.32e-09	59.3
PQM27397.1	contig_4_RagTag	43.265	245	124	5	9	244	786421	785705	3.39e-45	160
PQM27397.1	contig_4_RagTag	32.692	156	93	5	87	242	840157	839726	2.93e-10	58.5
PQM27397.1	contig_3_RagTag	34.463	177	105	6	66	242	74172	74669	4.23e-14	70.1
PQM27397.1	contig_3_RagTag	30.108	186	113	6	2	183	160712	161230	3.67e-06	45.8
TFF53969.1	contig_4_RagTag	29.730	222	131	8	25	233	786364	785735	6.22e-11	60.5
TFF53969.1	contig_4_RagTag	27.230	213	137	6	2	214	840382	839798	2.76e-06	46.2
TFF53969.1	contig_3_RagTag	30.833	120	79	3	96	213	74244	74597	1.51e-07	50.1
TFF53494.1	contig_3_RagTag	33.212	274	175	5	12	284	160730	161530	2.48e-37	138
TFF53494.1	contig_3_RagTag	31.373	204	125	8	52	251	74109	74687	4.65e-16	76.3
TFF53494.1	contig_4_RagTag	27.556	225	140	9	47	265	840286	839663	3.11e-11	61.6
TFF50418.1	contig_4_RagTag	90.494	263	25	0	1	263	840409	839621	2.23e-163	499
TFF50418.1	contig_4_RagTag	27.341	267	168	8	9	252	786430	785639	3.67e-12	63.9
TFF50418.1	contig_3_RagTag	28.440	218	137	9	47	252	74109	74741	3.22e-12	63.9
TFF50418.1	contig_3_RagTag	26.966	178	112	7	40	203	160823	161344	9.45e-09	53.5
RRJ18786.1	contig_4_RagTag	46.667	255	132	3	4	256	840382	839624	2.24e-69	229
RRJ18786.1	contig_4_RagTag	28.358	268	162	12	4	246	786427	785639	2.34e-12	64.3
RRJ18786.1	contig_3_RagTag	28.421	190	119	8	35	210	160826	161386	3.07e-11	60.8
RRJ18786.1	contig_3_RagTag	25.225	222	147	9	41	250	74109	74753	3.57e-08	51.6
AZR40669.1	contig_5_RagTag	45.347	505	237	7	1	501	461082	459673	3.93e-124	398
AZR40669.1	contig_5_RagTag	33.537	164	88	5	2	162	865672	866109	5.45e-16	79.0
