sp|Q6XBH1.1|GPDQ_KLEAE	contig_1_RagTag	27.811	169	108	4	31	197	4592933	4592463	7.66e-18	80.9
WEF25996.1	contig_1_RagTag	51.282	117	54	3	3	117	1171995	1172342	2.47e-31	114
WEF25765.1	contig_1_RagTag	29.412	153	93	4	15	161	958055	957624	1.26e-07	50.8
WEF25765.1	contig_1_RagTag	30.612	98	62	2	45	141	4893380	4893102	1.90e-06	47.0
WEF25732.1	contig_1_RagTag	35.321	218	133	4	7	218	5661369	5662016	3.15e-31	118
WEF25732.1	contig_1_RagTag	28.994	169	118	1	10	178	3736592	3737092	1.41e-15	72.8
WEF25732.1	contig_1_RagTag	27.230	213	137	6	10	213	5276433	5275822	1.04e-11	61.6
WEF25732.1	contig_1_RagTag	29.609	179	112	4	10	183	3551375	3550866	2.45e-10	57.4
WEF25732.1	contig_1_RagTag	27.706	231	136	10	10	225	2411012	2411656	3.70e-06	45.1
WEF25676.1	contig_1_RagTag	44.099	161	87	2	1	158	332023	331541	6.13e-28	109
WEF25640.1	contig_1_RagTag	37.736	212	129	2	65	275	4471268	4470639	2.21e-33	134
WEF25638.1	contig_1_RagTag	36.662	701	419	12	46	729	1206137	1204059	9.72e-98	330
WEF25638.1	contig_1_RagTag	34.379	733	434	12	33	730	156074	153912	6.44e-95	322
WEF25638.1	contig_1_RagTag	30.609	624	382	11	152	730	5198207	5196354	2.73e-78	273
WEF25638.1	contig_1_RagTag	31.040	625	376	14	141	729	4872321	4870504	4.30e-57	209
WEF25638.1	contig_1_RagTag	29.643	560	336	14	218	729	5221798	5220149	1.59e-44	171
WEF25638.1	contig_1_RagTag	31.373	204	135	4	255	455	1339356	1339961	1.15e-14	75.9
WEF25638.1	contig_1_RagTag	32.374	139	92	1	554	690	1340340	1340756	6.19e-10	60.5
WEF25638.1	contig_1_RagTag	26.842	190	113	5	554	717	2814700	2814131	1.42e-07	52.8
WEF24897.1	contig_1_RagTag	38.860	193	101	6	3	185	4902712	4902155	1.13e-20	87.0
WEF24897.1	contig_1_RagTag	33.702	181	102	4	2	170	2463851	2463327	4.50e-09	53.1
WEF22886.1	contig_1_RagTag	30.723	166	102	6	10	171	112872	112402	9.20e-12	62.4
XXQ42250.1	contig_1_RagTag	27.737	274	168	9	11	276	112890	112135	3.33e-20	88.2
XXQ42250.1	contig_1_RagTag	27.341	267	171	9	20	278	1866696	1865941	2.06e-15	73.9
XXQ42250.1	contig_1_RagTag	26.277	274	176	10	17	282	976857	976090	9.92e-15	72.0
XXQ42250.1	contig_1_RagTag	26.523	279	179	10	11	283	4702254	4703030	2.17e-10	58.9
XXQ42250.1	contig_1_RagTag	32.800	125	76	4	18	138	3271885	3272247	2.47e-10	58.9
XXQ42250.1	contig_1_RagTag	26.437	261	172	9	28	276	5004027	5003269	2.49e-10	58.9
XXQ42250.1	contig_1_RagTag	34.167	120	71	6	10	127	4236978	4236637	1.66e-07	50.1
XXQ42250.1	contig_1_RagTag	31.325	83	57	0	190	272	3299857	3299609	8.33e-07	47.8
XXQ42250.1	contig_1_RagTag	33.333	108	65	3	27	134	2819606	2819304	1.79e-06	47.0
XXQ42250.1	contig_1_RagTag	27.586	203	119	8	75	261	719615	720187	5.91e-06	45.1
sp|Q8Y678.1|STP1_LISMO	contig_1_RagTag	29.787	141	84	2	101	241	3385863	3386240	5.41e-12	63.2
sp|C0LA90.1|PYRHY_SPHWJ	contig_1_RagTag	26.860	242	133	8	6	237	2996394	2995771	7.18e-11	60.5
sp|C0LA90.1|PYRHY_SPHWJ	contig_1_RagTag	32.692	156	81	8	19	168	1463305	1462892	1.56e-06	47.0
