UPK63173.1	contig_3_RagTag	26.515	132	79	4	77	206	651287	651634	1.22e-06	48.9
QXF81282.1	contig_3_RagTag	26.515	132	79	4	77	206	651287	651634	1.46e-06	48.5
QXF12825.1	contig_3_RagTag	24.684	158	99	5	103	256	651299	651724	8.53e-06	46.2
QDC40051.1	contig_3_RagTag	25.352	213	125	8	132	337	651296	651853	4.04e-09	57.0
WP_343944626.1	contig_3_RagTag	22.624	221	139	8	77	287	2922189	2921593	2.47e-06	48.1
sp|P0A433.1|OPD_SPHSA	contig_3_RagTag	31.875	320	198	6	37	353	1663030	1663938	4.91e-44	160
pdb|8ZXG|A	contig_3_RagTag	48.387	310	160	0	4	313	2508449	2507520	1.48e-97	313
pdb|8ZXG|A	contig_3_RagTag	35.922	309	189	4	6	309	1164523	1163609	2.11e-59	203
pdb|8ZXG|A	contig_1_RagTag	25.726	241	146	10	18	251	518925	519569	2.01e-07	50.1
WP_015063462.1	contig_3_RagTag	31.875	320	198	6	37	353	1663030	1663938	4.91e-44	160
GLZ93990.1	contig_3_RagTag	25.568	176	116	6	96	268	2922069	2921578	1.48e-06	47.0
BFF67615.1	contig_3_RagTag	22.523	222	150	4	88	296	2922240	2921602	1.43e-12	65.9
BFF67615.1	contig_3_RagTag	29.240	171	94	9	107	254	2508371	2507871	5.98e-07	48.5
BFF67615.1	contig_1_RagTag	32.143	112	70	3	127	237	519003	519323	1.53e-08	53.5
BFF67252.1	contig_3_RagTag	23.984	246	149	8	80	304	2922279	2921593	2.21e-11	62.4
BFF65979.1	contig_3_RagTag	25.373	201	129	5	95	286	2922216	2921650	5.32e-14	70.5
BFF64845.1	contig_3_RagTag	26.697	221	134	4	88	294	2922213	2921593	9.29e-15	72.8
WP_477741816.1	contig_3_RagTag	95.652	115	5	0	1	115	1540484	1540828	1.26e-71	228
WP_477741816.1	contig_3_RagTag	27.586	116	81	2	3	115	1339508	1339161	2.50e-10	53.5
WP_477741816.1	contig_3_RagTag	30.909	110	69	2	1	110	1759749	1759441	5.50e-08	47.0
WP_477626582.1	contig_3_RagTag	33.077	130	74	3	1	127	1759749	1759390	1.59e-11	61.2
WP_477626582.1	contig_3_RagTag	33.065	124	77	3	9	129	1339481	1339119	2.62e-11	60.5
WP_477589237.1	contig_3_RagTag	32.031	128	78	2	1	127	1759749	1759390	8.59e-13	65.1
WP_477589237.1	contig_3_RagTag	32.258	124	78	4	9	129	1339481	1339119	1.07e-10	58.5
WP_477585730.1	contig_3_RagTag	29.032	124	83	1	10	133	1540514	1540870	1.81e-09	55.5
