UPK63685.1	contig_1_RagTag	24.242	132	84	4	73	204	3062975	3062628	4.03e-06	47.0
UPK63173.1	contig_1_RagTag	26.515	132	79	4	77	206	3062969	3062622	7.29e-07	49.7
QXF81282.1	contig_1_RagTag	26.515	132	79	4	77	206	3062969	3062622	9.18e-07	49.3
QXF80816.1	contig_1_RagTag	24.242	132	84	4	73	204	3062975	3062628	3.86e-06	47.4
QXF12825.1	contig_1_RagTag	25.316	158	98	5	103	256	3062957	3062532	3.86e-06	47.4
QDC40051.1	contig_1_RagTag	25.822	213	124	8	132	337	3062960	3062403	2.03e-09	58.2
WP_343944626.1	contig_1_RagTag	24.348	345	204	12	327	634	1856272	1857246	1.00e-17	85.5
WP_343944626.1	contig_1_RagTag	22.624	221	139	8	77	287	638484	639080	3.13e-06	48.1
sp|P0A433.1|OPD_SPHSA	contig_1_RagTag	31.875	320	198	6	37	353	1983912	1983004	6.94e-44	160
sp|P0A433.1|OPD_SPHSA	contig_1_RagTag	25.623	281	163	9	98	359	3300016	3299255	1.74e-12	66.6
pdb|8ZXG|A	contig_1_RagTag	48.710	310	159	0	4	313	1053656	1054585	2.15e-98	315
pdb|8ZXG|A	contig_1_RagTag	35.922	309	189	4	6	309	2508326	2509240	8.52e-60	204
pdb|8ZXG|A	contig_1_RagTag	25.957	235	146	10	13	234	3776092	3775433	2.28e-10	59.3
pdb|8ZXG|A	contig_1_RagTag	23.445	209	134	8	30	231	3017890	3017321	4.93e-08	52.0
WP_015063462.1	contig_1_RagTag	31.875	320	198	6	37	353	1983912	1983004	6.94e-44	160
WP_015063462.1	contig_1_RagTag	25.623	281	163	9	98	359	3300016	3299255	1.74e-12	66.6
GLZ93990.1	contig_1_RagTag	25.568	176	116	6	96	268	638604	639095	1.63e-06	46.6
BFF67615.1	contig_1_RagTag	22.523	222	150	4	88	296	638433	639071	1.52e-12	65.9
BFF67615.1	contig_1_RagTag	32.143	112	70	3	127	237	4684733	4684413	1.81e-08	53.1
BFF67615.1	contig_1_RagTag	29.240	171	94	9	107	254	1053734	1054234	5.62e-07	48.5
BFF67252.1	contig_1_RagTag	23.984	246	149	8	80	304	638394	639080	3.33e-11	62.0
BFF65979.1	contig_1_RagTag	25.373	201	129	5	95	286	638457	639023	5.17e-14	70.5
BFF64845.1	contig_1_RagTag	26.697	221	134	4	88	294	638460	639080	1.37e-14	72.0
BFF64845.1	contig_1_RagTag	24.022	179	113	5	85	249	3017929	3017420	1.89e-06	47.0
WP_477741816.1	contig_1_RagTag	94.783	115	6	0	1	115	2133457	2133113	1.99e-71	228
WP_477741816.1	contig_1_RagTag	26.724	116	82	2	3	115	2335492	2335839	1.02e-09	52.0
WP_477741816.1	contig_1_RagTag	30.909	110	69	2	1	110	1883470	1883778	5.74e-08	47.0
WP_477626582.1	contig_1_RagTag	33.077	130	74	3	1	127	1883470	1883829	1.55e-11	61.2
WP_477626582.1	contig_1_RagTag	32.090	134	83	3	1	129	2335489	2335881	6.20e-11	59.3
WP_477589237.1	contig_1_RagTag	32.031	128	78	2	1	127	1883470	1883829	8.55e-13	65.1
WP_477589237.1	contig_1_RagTag	30.645	124	80	3	9	129	2335519	2335881	3.35e-10	57.4
WP_477589237.1	contig_1_RagTag	30.612	98	66	2	33	129	2133361	2133071	6.01e-09	53.5
WP_477585730.1	contig_1_RagTag	29.839	124	82	1	10	133	2133427	2133071	1.84e-10	58.5
WP_477585730.1	contig_1_RagTag	33.333	129	78	2	10	138	1883488	1883850	7.49e-09	53.5
WP_477585730.1	contig_1_RagTag	29.412	136	88	4	1	133	2335489	2335881	3.03e-07	48.5
WP_477579388.1	contig_1_RagTag	22.807	114	87	1	37	150	2133361	2133023	1.80e-09	53.1
WP_477579388.1	contig_1_RagTag	25.688	109	79	1	22	128	2335537	2335863	5.35e-06	43.1
WP_477549457.1	contig_1_RagTag	23.256	129	96	2	22	150	2133400	2133023	5.40e-10	54.7
WP_477547102.1	contig_1_RagTag	33.333	129	78	2	10	138	1883488	1883850	2.46e-09	55.1
WP_477547102.1	contig_1_RagTag	28.226	124	84	1	10	133	2133427	2133071	3.96e-09	54.3
WP_477547102.1	contig_1_RagTag	29.412	136	88	3	1	133	2335489	2335881	1.48e-06	46.6
WP_477547102.1	contig_1_RagTag	34.615	78	44	2	170	240	1883560	1883793	5.64e-06	44.7
WP_477546684.1	contig_1_RagTag	28.346	127	85	5	1	123	2335489	2335863	2.42e-08	52.0
WP_477546684.1	contig_1_RagTag	29.771	131	78	3	2	129	1883476	1883835	7.56e-07	47.4
WP_477536632.1	contig_1_RagTag	34.058	138	80	2	1	138	1883470	1883850	6.05e-09	53.9
WP_477536632.1	contig_1_RagTag	32.061	131	79	4	1	127	2335489	2335863	2.37e-07	48.9
WP_477536632.1	contig_1_RagTag	27.211	147	92	5	10	152	2133427	2133020	6.28e-07	47.8
