sp|Q6XBH1.1|GPDQ_KLEAE	contig_2_RagTag	24.889	225	158	3	3	227	477386	478027	1.35e-14	71.2
WEF25996.1	contig_5_RagTag	52.137	117	53	3	3	117	1903574	1903227	2.27e-31	114
WEF25765.1	contig_4_RagTag	29.870	154	91	4	15	161	677245	676814	9.22e-09	54.3
WEF25765.1	contig_2_RagTag	31.915	94	59	1	46	139	127802	128068	2.33e-06	47.0
WEF25765.1	contig_1_RagTag	33.333	126	77	4	16	137	55964	56332	7.34e-06	45.1
WEF25732.1	contig_6_RagTag	36.522	115	69	1	7	117	633852	634196	1.52e-24	79.3
WEF25732.1	contig_6_RagTag	35.354	99	60	3	124	220	634315	634605	1.52e-24	48.5
WEF25732.1	contig_6_RagTag	27.189	217	135	7	10	216	72992	73603	2.24e-10	57.8
WEF25732.1	contig_5_RagTag	31.792	173	108	4	10	178	2187087	2187587	4.89e-17	77.4
WEF25732.1	contig_5_RagTag	27.933	179	115	4	10	183	2048760	2048251	3.61e-07	48.1
WEF25676.1	contig_4_RagTag	44.720	161	86	2	1	158	115566	115084	1.58e-25	102
WEF25640.1	contig_3_RagTag	35.636	275	164	4	12	275	130065	130883	3.75e-42	160
WEF25638.1	contig_2_RagTag	34.979	729	431	12	34	730	635674	633521	8.35e-100	336
WEF25638.1	contig_2_RagTag	32.532	541	328	11	218	729	197151	198749	1.30e-56	207
WEF25638.1	contig_5_RagTag	36.364	330	200	5	46	367	733904	734887	1.42e-45	174
WEF25638.1	contig_5_RagTag	38.514	296	169	5	443	729	1616598	1617473	1.80e-38	152
WEF25638.1	contig_4_RagTag	30.568	229	152	5	230	455	1065678	1066352	1.96e-15	78.6
WEF25638.1	contig_4_RagTag	32.374	139	92	1	554	690	1066731	1067147	1.08e-09	59.7
WEF24897.1	contig_2_RagTag	38.021	192	104	5	3	185	116845	117402	7.27e-21	87.4
WEF23879.1	contig_1_RagTag	27.778	180	110	7	47	214	136249	135734	2.52e-07	48.1
WEF22886.1	contig_4_RagTag	32.941	170	93	10	10	171	935424	935894	7.52e-08	50.4
XXQ42250.1	contig_4_RagTag	27.941	272	170	7	11	276	935406	936161	1.46e-16	77.4
XXQ42250.1	contig_4_RagTag	24.042	287	188	10	10	282	696531	695719	2.87e-12	64.7
XXQ42250.1	contig_4_RagTag	37.143	105	62	2	28	132	653204	652902	1.07e-09	56.6
XXQ42250.1	contig_2_RagTag	36.290	124	69	4	11	132	123749	123402	8.25e-13	66.2
XXQ42250.1	contig_2_RagTag	26.165	279	180	10	11	283	374565	373789	8.81e-10	57.0
XXQ42250.1	contig_5_RagTag	26.792	265	171	9	20	276	1302040	1302789	1.69e-12	65.5
XXQ42250.1	contig_5_RagTag	30.645	124	78	4	19	138	14642	14283	1.30e-09	56.6
XXQ42250.1	contig_6_RagTag	25.260	289	182	11	8	278	271512	272330	5.60e-11	60.8
XXQ42250.1	contig_1_RagTag	34.513	113	67	5	11	122	64044	64364	4.95e-08	51.6
XXQ42250.1	contig_1_RagTag	28.272	191	110	7	92	266	394901	395440	9.73e-07	47.8
sp|Q8Y678.1|STP1_LISMO	contig_6_RagTag	32.727	220	132	4	34	248	427843	428469	9.22e-25	100
sp|C0LA90.1|PYRHY_SPHWJ	contig_5_RagTag	27.273	242	132	8	6	237	1113569	1112946	4.45e-11	60.8
sp|C0LA90.1|PYRHY_SPHWJ	contig_6_RagTag	27.684	177	102	8	6	175	271581	272054	7.62e-06	44.7
UQX47894.1	contig_4_RagTag	32.540	252	162	7	4	253	275162	275899	5.24e-37	136
UQX47894.1	contig_4_RagTag	31.801	261	145	10	20	255	331037	331795	4.37e-27	107
UQX47894.1	contig_6_RagTag	30.435	230	158	1	32	259	579920	579231	3.25e-30	116
UQX47894.1	contig_6_RagTag	26.199	271	177	10	2	257	496793	496005	5.57e-16	75.1
UQX47445.1	contig_6_RagTag	26.818	220	144	8	249	464	579950	579330	1.44e-09	58.5
UQX47445.1	contig_4_RagTag	24.390	205	135	6	248	438	331043	331639	4.05e-08	53.9
QIR83838.1	contig_6_RagTag	29.958	237	143	11	30	264	579920	579273	1.30e-10	59.7
QIR83838.1	contig_4_RagTag	35.577	104	64	1	126	229	331379	331681	1.33e-10	59.7
PQM29507.1	contig_6_RagTag	29.528	254	154	9	84	335	579908	579216	1.08e-11	64.3
PQM29507.1	contig_4_RagTag	26.400	250	172	7	51	296	330992	331717	4.01e-09	56.2
PQM29039.1	contig_4_RagTag	26.848	257	172	7	302	556	330971	331699	1.63e-14	75.1
PQM29039.1	contig_6_RagTag	26.957	230	130	9	336	558	579929	579333	1.22e-12	68.9
PQM27397.1	contig_4_RagTag	44.082	245	122	5	9	244	330995	331711	1.08e-48	171
PQM27397.1	contig_4_RagTag	32.692	156	93	5	87	242	275384	275815	3.04e-10	58.5
PQM27397.1	contig_6_RagTag	32.323	198	123	6	45	242	579893	579333	3.22e-14	70.5
PQM27397.1	contig_6_RagTag	30.108	186	113	6	2	183	496805	496287	3.82e-06	45.8
TFF53969.1	contig_4_RagTag	30.180	222	130	8	25	233	331052	331681	1.44e-12	65.5
TFF53969.1	contig_4_RagTag	27.230	213	137	6	2	214	275159	275743	2.87e-06	46.2
TFF53969.1	contig_6_RagTag	28.495	186	118	6	31	213	579926	579405	1.22e-08	53.5
TFF53494.1	contig_6_RagTag	33.212	274	175	5	12	284	496787	495987	2.59e-37	138
TFF53494.1	contig_6_RagTag	32.057	209	127	8	47	251	579908	579315	1.08e-18	84.3
TFF53494.1	contig_4_RagTag	27.556	225	140	9	47	265	275255	275878	3.24e-11	61.6
TFF53494.1	contig_4_RagTag	28.649	185	110	6	11	179	330989	331525	1.23e-06	47.4
TFF50418.1	contig_4_RagTag	90.494	263	25	0	1	263	275132	275920	2.32e-163	499
TFF50418.1	contig_4_RagTag	28.090	267	166	8	9	252	330986	331777	9.75e-15	71.6
